SITE,UNIQUEID,SUBID,SESSION,IMAGE,RAW_PRESENT,SYMLINK,ANAT_REORIENT_PRESENT,ANAT_MNI_PRESENT
NYU_org,NYU_org_0025054_session_2_anat_2,0025054,session_2,anat_2,Yes,No,No,No
NYU_org,NYU_org_0025055_session_1_anat_1,0025055,session_1,anat_1,Yes,No,Yes,Yes
NYU_org,NYU_org_0025055_session_2_anat_1,0025055,session_2,anat_1,Yes,No,Yes,Yes
NYU_org,NYU_org_0025056_session_1_anat_1,0025056,session_1,anat_1,Yes,No,Yes,Yes
NYU_org,NYU_org_0025056_session_2_anat_1,0025056,session_2,anat_1,Yes,No,Yes,Yes
NYU_org,NYU_org_0025056_session_2_anat_2,0025056,session_2,anat_2,Yes,No,No,No
NYU_org,NYU_org_0025057_session_1_anat_1,0025057,session_1,anat_1,Yes,No,Yes,Yes
NYU_org,NYU_org_0025057_session_2_anat_1,0025057,session_2,anat_1,Yes,No,Yes,Yes
NYU_org,NYU_org_0025057_session_2_anat_2,0025057,session_2,anat_2,Yes,No,No,No
NYU_org,NYU_org_0025058_session_1_anat_1,0025058,session_1,anat_1,Yes,No,Yes,Yes
NYU_org,NYU_org_0025058_session_1_anat_2,0025058,session_1,anat_2,Yes,No,No,No
NYU_org,NYU_org_0025058_session_2_anat_1,0025058,session_2,anat_1,Yes,No,Yes,Yes
NYU_org,NYU_org_0025058_session_2_anat_2,0025058,session_2,anat_2,Yes,No,No,No
NYU_org,NYU_org_0025059_session_1_anat_1,0025059,session_1,anat_1,Yes,No,Yes,Yes
NYU_org,NYU_org_0025059_session_1_anat_2,0025059,session_1,anat_2,Yes,No,No,No
NYU_org,NYU_org_0025059_session_2_anat_1,0025059,session_2,anat_1,Yes,No,Yes,Yes
NYU_org,NYU_org_0025060_session_1_anat_1,0025060,session_1,anat_1,Yes,No,Yes,Yes
NYU_org,NYU_org_0025060_session_1_anat_2,0025060,session_1,anat_2,Yes,No,No,No
NYU_org,NYU_org_0025060_session_2_anat_1,0025060,session_2,anat_1,Yes,No,Yes,Yes
NYU_org,NYU_org_0025060_session_2_anat_2,0025060,session_2,anat_2,Yes,No,No,No
NYU_org,NYU_org_0025061_session_1_anat_1,0025061,session_1,anat_1,Yes,No,Yes,Yes
NYU_org,NYU_org_0025061_session_1_anat_2,0025061,session_1,anat_2,Yes,No,No,No
NYU_org,NYU_org_0025061_session_2_anat_1,0025061,session_2,anat_1,Yes,No,Yes,Yes
NYU_org,NYU_org_0025061_session_2_anat_2,0025061,session_2,anat_2,Yes,No,No,No
NYU_org,NYU_org_0025062_session_1_anat_1,0025062,session_1,anat_1,Yes,No,Yes,Yes
NYU_org,NYU_org_0025063_session_1_anat_1,0025063,session_1,anat_1,Yes,No,Yes,Yes
NYU_org,NYU_org_0025063_session_1_anat_2,0025063,session_1,anat_2,Yes,No,No,No
NYU_org,NYU_org_0025064_session_1_anat_1,0025064,session_1,anat_1,Yes,No,Yes,Yes
NYU_org,NYU_org_0025064_session_1_anat_2,0025064,session_1,anat_2,Yes,No,No,No
NYU_org,NYU_org_0025065_session_1_anat_1,0025065,session_1,anat_1,Yes,No,Yes,Yes
NYU_org,NYU_org_0025065_session_1_anat_2,0025065,session_1,anat_2,Yes,No,No,No
NYU_org,NYU_org_0025066_session_1_anat_1,0025066,session_1,anat_1,Yes,No,Yes,Yes
NYU_org,NYU_org_0025066_session_1_anat_2,0025066,session_1,anat_2,Yes,No,No,No
NYU_org,NYU_org_0025067_session_1_anat_1,0025067,session_1,anat_1,Yes,No,Yes,Yes
NYU_org,NYU_org_0025067_session_1_anat_2,0025067,session_1,anat_2,Yes,No,No,No
NYU_org,NYU_org_0025068_session_1_anat_1,0025068,session_1,anat_1,Yes,No,Yes,Yes
NYU_org,NYU_org_0025069_session_1_anat_1,0025069,session_1,anat_1,Yes,No,Yes,Yes
NYU_org,NYU_org_0025070_session_1_anat_1,0025070,session_1,anat_1,Yes,No,Yes,Yes
NYU_org,NYU_org_0025071_session_1_anat_1,0025071,session_1,anat_1,Yes,No,Yes,Yes
NYU_org,NYU_org_0025072_session_1_anat_1,0025072,session_1,anat_1,Yes,No,Yes,Yes
NYU_org,NYU_org_0025072_session_1_anat_2,0025072,session_1,anat_2,Yes,No,No,No
NYU_org,NYU_org_0025073_session_1_anat_1,0025073,session_1,anat_1,Yes,No,Yes,Yes
NYU_org,NYU_org_0025073_session_1_anat_2,0025073,session_1,anat_2,Yes,No,No,No
NYU_org,NYU_org_0025074_session_1_anat_1,0025074,session_1,anat_1,Yes,No,Yes,Yes
NYU_org,NYU_org_0025075_session_1_anat_1,0025075,session_1,anat_1,Yes,No,Yes,Yes
NYU_org,NYU_org_0025075_session_1_anat_2,0025075,session_1,anat_2,Yes,No,No,No
NYU_org,NYU_org_0025076_session_1_anat_1,0025076,session_1,anat_1,Yes,No,Yes,Yes
NYU_org,NYU_org_0025076_session_1_anat_2,0025076,session_1,anat_2,Yes,No,No,No
NYU_org,NYU_org_0025077_session_1_anat_1,0025077,session_1,anat_1,Yes,No,Yes,Yes
NYU_org,NYU_org_0025077_session_1_anat_2,0025077,session_1,anat_2,Yes,No,No,No
NYU_org,NYU_org_0025078_session_1_anat_1,0025078,session_1,anat_1,Yes,No,Yes,Yes
NYU_org,NYU_org_0025078_session_1_anat_2,0025078,session_1,anat_2,Yes,No,No,No
NYU_org,NYU_org_0025079_session_1_anat_1,0025079,session_1,anat_1,Yes,No,Yes,Yes
NYU_org,NYU_org_0025079_session_1_anat_2,0025079,session_1,anat_2,Yes,No,No,No
NYU_org,NYU_org_0025080_session_1_anat_1,0025080,session_1,anat_1,Yes,No,Yes,Yes
NYU_org,NYU_org_0025080_session_1_anat_2,0025080,session_1,anat_2,Yes,No,No,No
NYU_org,NYU_org_0025081_session_1_anat_1,0025081,session_1,anat_1,Yes,No,Yes,Yes
NYU_org,NYU_org_0025081_session_1_anat_2,0025081,session_1,anat_2,Yes,No,No,No
NYU_org,NYU_org_0025082_session_1_anat_1,0025082,session_1,anat_1,Yes,No,Yes,Yes
NYU_org,NYU_org_0025082_session_1_anat_2,0025082,session_1,anat_2,Yes,No,No,No
NYU_org,NYU_org_0025083_session_1_anat_1,0025083,session_1,anat_1,Yes,No,Yes,Yes
NYU_org,NYU_org_0025084_session_1_anat_1,0025084,session_1,anat_1,Yes,No,Yes,Yes
NYU_org,NYU_org_0025085_session_1_anat_1,0025085,session_1,anat_1,Yes,No,Yes,Yes
NYU_org,NYU_org_0025085_session_1_anat_2,0025085,session_1,anat_2,Yes,No,No,No
NYU_org,NYU_org_0025086_session_1_anat_1,0025086,session_1,anat_1,Yes,No,Yes,Yes
NYU_org,NYU_org_0025086_session_1_anat_2,0025086,session_1,anat_2,Yes,No,No,No
NYU_org,NYU_org_0025087_session_1_anat_1,0025087,session_1,anat_1,Yes,No,Yes,Yes
NYU_org,NYU_org_0025088_session_1_anat_1,0025088,session_1,anat_1,Yes,No,Yes,Yes
NYU_org,NYU_org_0025088_session_1_anat_2,0025088,session_1,anat_2,Yes,No,No,No
NYU_org,NYU_org_0025089_session_1_anat_1,0025089,session_1,anat_1,Yes,No,Yes,Yes
NYU_org,NYU_org_0025089_session_1_anat_2,0025089,session_1,anat_2,Yes,No,No,No
NYU_org,NYU_org_0025090_session_1_anat_1,0025090,session_1,anat_1,Yes,No,Yes,Yes
NYU_org,NYU_org_0025090_session_1_anat_2,0025090,session_1,anat_2,Yes,No,No,No
NYU_org,NYU_org_0025091_session_1_anat_1,0025091,session_1,anat_1,Yes,No,Yes,Yes
NYU_org,NYU_org_0025091_session_1_anat_2,0025091,session_1,anat_2,Yes,No,No,No
NYU_org,NYU_org_0025092_session_1_anat_1,0025092,session_1,anat_1,Yes,No,Yes,Yes
NYU_org,NYU_org_0025092_session_1_anat_2,0025092,session_1,anat_2,Yes,No,No,No
NYU_org,NYU_org_0025093_session_1_anat_1,0025093,session_1,anat_1,Yes,No,Yes,Yes
NYU_org,NYU_org_0025093_session_1_anat_2,0025093,session_1,anat_2,Yes,No,No,No
NYU_org,NYU_org_0025094_session_1_anat_1,0025094,session_1,anat_1,Yes,No,Yes,Yes
NYU_org,NYU_org_0025094_session_1_anat_2,0025094,session_1,anat_2,Yes,No,No,No
NYU_org,NYU_org_0025095_session_1_anat_1,0025095,session_1,anat_1,Yes,No,Yes,Yes
NYU_org,NYU_org_0025095_session_1_anat_2,0025095,session_1,anat_2,Yes,No,No,No
NYU_org,NYU_org_0025096_session_1_anat_1,0025096,session_1,anat_1,Yes,No,Yes,Yes
NYU_org,NYU_org_0025096_session_1_anat_2,0025096,session_1,anat_2,Yes,No,No,No
NYU_org,NYU_org_0025097_session_1_anat_1,0025097,session_1,anat_1,Yes,No,Yes,Yes
NYU_org,NYU_org_0025098_session_1_anat_1,0025098,session_1,anat_1,Yes,No,Yes,Yes
NYU_org,NYU_org_0025098_session_1_anat_2,0025098,session_1,anat_2,Yes,No,No,No
NYU_org,NYU_org_0025099_session_1_anat_1,0025099,session_1,anat_1,Yes,No,Yes,Yes
NYU_org,NYU_org_0025099_session_1_anat_2,0025099,session_1,anat_2,Yes,No,No,No
NYU_org,NYU_org_0025100_session_1_anat_1,0025100,session_1,anat_1,Yes,No,Yes,Yes
NYU_org,NYU_org_0025100_session_1_anat_2,0025100,session_1,anat_2,Yes,No,No,No
NYU_org,NYU_org_0025101_session_1_anat_1,0025101,session_1,anat_1,Yes,No,Yes,Yes
NYU_org,NYU_org_0025101_session_1_anat_2,0025101,session_1,anat_2,Yes,No,No,No
NYU_org,NYU_org_0025102_session_1_anat_1,0025102,session_1,anat_1,Yes,No,Yes,Yes
NYU_org,NYU_org_0025102_session_1_anat_2,0025102,session_1,anat_2,Yes,No,No,No
NYU_org,NYU_org_0025103_session_1_anat_1,0025103,session_1,anat_1,Yes,No,Yes,Yes
NYU_org,NYU_org_0025103_session_1_anat_2,0025103,session_1,anat_2,Yes,No,No,No
NYU_org,NYU_org_0025104_session_1_anat_1,0025104,session_1,anat_1,Yes,No,Yes,Yes
NYU_org,NYU_org_0025104_session_1_anat_2,0025104,session_1,anat_2,Yes,No,No,No
NYU_org,NYU_org_0025105_session_1_anat_1,0025105,session_1,anat_1,Yes,No,Yes,Yes
NYU_org,NYU_org_0025106_session_1_anat_1,0025106,session_1,anat_1,Yes,No,Yes,Yes
NYU_org,NYU_org_0025106_session_1_anat_2,0025106,session_1,anat_2,Yes,No,No,No
NYU_org,NYU_org_0025107_session_1_anat_1,0025107,session_1,anat_1,Yes,No,Yes,Yes
NYU_org,NYU_org_0025107_session_1_anat_2,0025107,session_1,anat_2,Yes,No,No,No
NYU_org,NYU_org_0025108_session_1_anat_1,0025108,session_1,anat_1,Yes,No,Yes,Yes
NYU_org,NYU_org_0025108_session_1_anat_2,0025108,session_1,anat_2,Yes,No,No,No
NYU_org,NYU_org_0025109_session_1_anat_1,0025109,session_1,anat_1,Yes,No,Yes,Yes
NYU_org,NYU_org_0025110_session_1_anat_1,0025110,session_1,anat_1,Yes,No,Yes,Yes
NYU_org,NYU_org_0025110_session_1_anat_2,0025110,session_1,anat_2,Yes,No,No,No
NYU_org,NYU_org_0025111_session_1_anat_1,0025111,session_1,anat_1,Yes,No,Yes,Yes
NYU_org,NYU_org_0025111_session_1_anat_2,0025111,session_1,anat_2,Yes,No,No,No
NYU_org,NYU_org_0025112_session_1_anat_1,0025112,session_1,anat_1,Yes,No,Yes,Yes
NYU_org,NYU_org_0025112_session_1_anat_2,0025112,session_1,anat_2,Yes,No,No,No
NYU_org,NYU_org_0025113_session_1_anat_1,0025113,session_1,anat_1,Yes,No,Yes,Yes
NYU_org,NYU_org_0025113_session_1_anat_2,0025113,session_1,anat_2,Yes,No,No,No
NYU_org,NYU_org_0025114_session_1_anat_1,0025114,session_1,anat_1,Yes,No,Yes,Yes
NYU_org,NYU_org_0025114_session_1_anat_2,0025114,session_1,anat_2,Yes,No,No,No
NYU_org,NYU_org_0025115_session_1_anat_1,0025115,session_1,anat_1,Yes,No,Yes,Yes
NYU_org,NYU_org_0025115_session_1_anat_2,0025115,session_1,anat_2,Yes,No,No,No
NYU_org,NYU_org_0025116_session_1_anat_1,0025116,session_1,anat_1,Yes,No,Yes,Yes
NYU_org,NYU_org_0025116_session_1_anat_2,0025116,session_1,anat_2,Yes,No,No,No
NYU_org,NYU_org_0025117_session_1_anat_1,0025117,session_1,anat_1,Yes,No,Yes,Yes
NYU_org,NYU_org_0025117_session_1_anat_2,0025117,session_1,anat_2,Yes,No,No,No
