Subject,Scan,Mean_Relative_RMS_Displacement,Max_Relative_RMS_Displacement,Movements_gt_threshold,Mean_Relative_Mean_Rotation,Mean_Relative_Maxdisp,Max_Relative_Maxdisp,Max_Abs_Maxdisp,Max_Relative_Roll,Max_Relative_Pitch,Max_Relative_Yaw,Max_Relative_dS-I,Max_Relative_dL-R,Max_Relative_dP-A,Mean_Relative_Roll,Mean_Relative_Pitch,Mean_Relative_Yaw,Mean_Relative_dS-I,Mean_Relative_dL-R,Mean_Relative_dP-A,Max_Abs_Roll,Max_Abs_Pitch,Max_Abs_Yaw,Max_Abs_dS-I,Max_Abs_dL-R,Max_Abs_dP-A,Mean_Abs_Roll,Mean_Abs_Pitch,Mean_Abs_Yaw,Mean_Abs_dS-I,Mean_Abs_dL-R,Mean_Abs_dP-A,MeanFD,NumFD_greater_than_0.20,rootMeanSquareFD,FDquartile(top1/4thFD),PercentFD_greater_than_0.20,MeanDVARS,MeanFD_Jenkinson
0003023_session_1,rest_1_rest,0.017,0.068,0.000,0.007,-0.001,0.144,1.059,0.059000,0.076200,0.038000,0.161700,0.085300,0.143500,-0.002512,0.000480,-0.001557,-0.001862,-0.003377,-0.001841,0.300000,0.155900,0.182300,0.365300,0.426400,0.244800,0.193639,0.064468,0.117415,0.179891,0.284352,0.109427,0.0792,4.0000,0.2815,0.1375,1.9900,21.3459,1.9442,
0003024_session_1,rest_1_rest,0.014,0.079,0.000,0.004,0.001,0.146,0.757,0.016000,0.058900,0.018800,0.047200,0.025700,0.114800,-0.000424,-0.002166,0.000413,0.002237,0.000211,-0.000290,0.068400,0.312000,0.080500,0.267300,0.096300,0.090700,0.013349,0.102433,0.024610,0.107251,0.033239,0.023066,0.0549,0.0000,0.2344,0.0945,0.0000,19.7986,1.5883,
0003025_session_1,rest_1_rest,0.026,0.115,1.000,0.008,0.000,0.328,0.848,0.025800,0.137100,0.044400,0.124800,0.043800,0.073900,-0.000208,-0.002410,0.000244,0.001616,0.000701,-0.002130,0.047800,0.324200,0.072200,0.243500,0.128300,0.244200,0.014434,0.099889,0.018704,0.063585,0.031601,0.100474,0.0907,6.0000,0.3012,0.1515,2.9851,23.1139,2.2267,
0003026_session_1,rest_1_rest,0.021,0.068,0.000,0.006,0.000,0.099,0.812,0.011300,0.127900,0.019900,0.103800,0.016700,0.193200,0.000236,0.003218,-0.000275,-0.002573,-0.000124,-0.001667,0.027500,0.347900,0.062800,0.285100,0.042200,0.226900,0.011214,0.188883,0.030378,0.153713,0.021391,0.089789,0.1106,6.0000,0.3326,0.1756,2.9851,17.9452,3.8382,
0003032_session_1,rest_1_rest,0.030,0.120,3.000,0.012,0.000,0.315,0.693,0.070900,0.189100,0.045200,0.160100,0.043500,0.221500,-0.000663,0.002172,0.000827,-0.000946,0.000295,-0.001821,0.148300,0.288400,0.125600,0.244700,0.110400,0.247100,0.051222,0.117728,0.047259,0.097188,0.039192,0.092317,0.1789,83.0000,0.4230,0.2892,41.2935,20.1222,5.2577,
0003033_session_1,rest_1_rest,0.023,0.092,0.000,0.006,-0.003,0.184,1.001,0.033900,0.132800,0.038100,0.090700,0.035100,0.108700,-0.000305,0.002326,0.001084,0.001508,-0.000981,-0.002424,0.072100,0.452900,0.161700,0.178400,0.171200,0.391800,0.029425,0.137946,0.045643,0.034142,0.093674,0.135905,0.0712,4.0000,0.2668,0.1211,1.9900,20.7866,1.8573,
0003034_session_1,rest_1_rest,0.014,0.062,0.000,0.004,-0.001,0.071,0.800,0.013200,0.040200,0.018400,0.074900,0.022400,0.066700,0.000379,0.001431,0.000366,0.004037,-0.000013,-0.001204,0.057600,0.271500,0.116200,0.454100,0.085900,0.198300,0.028512,0.134025,0.034808,0.139779,0.036437,0.067178,0.0573,0.0000,0.2394,0.0859,0.0000,18.5589,1.5773,
0003036_session_1,rest_1_rest,0.026,0.075,0.000,0.004,-0.000,0.087,0.382,0.011800,0.073100,0.013700,0.055100,0.015200,0.094500,0.000147,0.000328,0.000586,-0.001004,0.000466,-0.002305,0.030200,0.054500,0.098300,0.138800,0.056000,0.256700,0.006512,0.015762,0.018536,0.062621,0.015738,0.100866,0.0618,0.0000,0.2486,0.0982,0.0000,14.3898,1.8650,
0003037_session_1,rest_1_rest,0.030,0.133,1.000,0.009,0.001,0.329,0.595,0.126000,0.247300,0.050200,0.175800,0.091200,0.165700,-0.000512,-0.000734,-0.001106,-0.000078,-0.001247,-0.000915,0.128900,0.262800,0.139600,0.170800,0.225500,0.180500,0.058203,0.038950,0.035974,0.041581,0.073172,0.060658,0.1440,33.0000,0.3795,0.2353,16.4179,21.0599,4.3109,
0003038_session_1,rest_1_rest,0.034,0.141,15.000,0.007,0.002,0.132,1.218,0.070900,0.075400,0.062900,0.153200,0.087400,0.156900,-0.000742,0.005559,-0.000154,0.000962,-0.000733,-0.001994,0.195500,0.662900,0.128600,0.271000,0.187200,0.297000,0.083795,0.243928,0.049685,0.069059,0.077609,0.096115,0.1224,11.0000,0.3499,0.1903,5.4726,18.4915,3.9169,
0003039_session_1,rest_1_rest,0.023,0.071,0.000,0.012,-0.000,0.136,0.611,0.026000,0.076600,0.019800,0.068300,0.028000,0.137300,0.000230,0.001696,-0.000761,-0.001684,0.000092,-0.001190,0.071600,0.251000,0.138600,0.225800,0.098100,0.188200,0.020681,0.096738,0.055940,0.123409,0.030069,0.063450,0.1335,26.0000,0.3654,0.2030,12.9353,21.1592,3.5622,
0003040_session_1,rest_1_rest,0.034,0.146,5.000,0.012,0.001,0.278,1.145,0.123100,0.154000,0.049000,0.125300,0.105300,0.212100,0.000206,-0.004420,-0.000311,-0.001490,0.000088,-0.000204,0.390900,0.618100,0.116800,0.312200,0.408700,0.108800,0.168067,0.291321,0.035009,0.114623,0.142216,0.038718,0.1528,49.0000,0.3909,0.2543,24.3781,19.0702,3.5922,
0003041_session_1,rest_1_rest,0.009,0.091,0.000,0.004,-0.001,0.345,0.852,0.012100,0.160500,0.038400,0.118900,0.023800,0.082100,0.000961,0.002375,0.001519,-0.002169,0.000726,-0.001586,0.110500,0.295100,0.164900,0.297400,0.083400,0.183300,0.049112,0.082752,0.078776,0.077993,0.034367,0.073915,0.0327,2.0000,0.1809,0.0628,0.9950,17.0638,0.7500,
0003042_session_1,rest_1_rest,0.055,0.259,36.000,0.004,-0.001,0.232,0.596,0.017500,0.037600,0.022400,0.128100,0.017500,0.412600,-0.001235,0.001426,0.000456,0.000454,-0.000168,-0.002416,0.150900,0.241300,0.070600,0.152600,0.041100,0.295700,0.068575,0.116780,0.026766,0.053557,0.015462,0.086420,0.1176,32.0000,0.3429,0.2586,15.9204,18.4111,4.7528,
0003044_session_1,rest_1_rest,0.016,0.168,1.000,0.005,0.000,0.254,0.696,0.060900,0.081100,0.027700,0.169500,0.027900,0.149700,0.000552,-0.001336,0.001163,0.003715,-0.000020,-0.001149,0.077900,0.172100,0.127400,0.430300,0.023300,0.191900,0.032181,0.103277,0.065982,0.226494,0.007397,0.034931,0.0571,3.0000,0.2390,0.1078,1.4925,19.9051,1.3409,
0003045_session_1,rest_1_rest,0.044,0.173,19.000,0.018,-0.002,0.265,0.886,0.024500,0.178700,0.050400,0.133600,0.024800,0.202500,-0.000130,0.003927,0.001584,0.000440,0.000523,-0.000786,0.085200,0.523300,0.184200,0.093600,0.075200,0.186500,0.020424,0.226005,0.074272,0.032217,0.025248,0.047298,0.1605,60.0000,0.4007,0.2875,29.8507,20.3865,4.1847,
0003047_session_1,rest_1_rest,0.010,0.064,0.000,0.004,0.000,0.210,0.629,0.018000,0.107700,0.110100,0.216700,0.043200,0.054600,-0.000104,-0.000893,0.001559,0.002291,0.000197,-0.002089,0.075100,0.121800,0.226500,0.284700,0.045800,0.250500,0.023155,0.025893,0.057482,0.050439,0.008265,0.099078,0.0401,2.0000,0.2003,0.0809,0.9950,13.8273,0.8953,
0003049_session_1,rest_1_rest,0.051,0.306,23.000,0.011,-0.005,0.550,2.083,0.112100,0.462300,0.091500,0.283400,0.100400,0.250300,0.000637,0.007276,-0.000222,0.005182,-0.000461,-0.003363,0.106100,0.966900,0.130700,0.628300,0.167100,0.440800,0.024642,0.332669,0.037465,0.203939,0.058225,0.172542,0.1496,35.0000,0.3868,0.2994,17.4129,19.1534,4.3375,
0003050_session_1,rest_1_rest,0.015,0.184,2.000,0.005,0.002,0.154,1.526,0.061800,0.130300,0.046400,0.114900,0.035500,0.188000,0.001078,0.005312,-0.001825,0.002445,-0.002326,-0.004217,0.200400,0.582900,0.228100,0.300400,0.364600,0.565400,0.051018,0.211750,0.096117,0.098594,0.198622,0.137005,0.0587,2.0000,0.2423,0.1031,0.9950,14.7654,1.3746,
0003051_session_1,rest_1_rest,0.014,0.093,0.000,0.003,-0.002,0.078,0.695,0.013700,0.070800,0.022800,0.078500,0.029700,0.174600,-0.000079,0.001684,0.001179,-0.000258,-0.000798,-0.002710,0.050100,0.254600,0.183300,0.106100,0.132600,0.361900,0.024423,0.092344,0.051104,0.037734,0.067721,0.137748,0.0440,0.0000,0.2097,0.0835,0.0000,17.6150,1.1448,
0003052_session_1,rest_1_rest,0.018,0.082,0.000,0.004,-0.001,0.071,0.375,0.010200,0.042500,0.012300,0.072900,0.016500,0.112100,-0.000390,-0.000164,-0.000931,-0.000392,-0.001472,-0.001054,0.066500,0.057900,0.100300,0.103700,0.171700,0.168300,0.021499,0.016542,0.039489,0.035123,0.066241,0.062866,0.0580,0.0000,0.2409,0.0943,0.0000,15.5359,1.7448,
0003054_session_1,rest_1_rest,0.016,0.125,1.000,0.005,-0.001,0.209,0.950,0.028200,0.163000,0.048400,0.183800,0.043900,0.097700,-0.001655,0.001068,0.003094,-0.002088,0.000695,-0.002718,0.177000,0.226200,0.327100,0.280400,0.122600,0.328700,0.097687,0.083375,0.198003,0.157655,0.062103,0.166496,0.0597,3.0000,0.2444,0.1076,1.4925,16.4843,1.4470,
0003055_session_1,rest_1_rest,0.050,0.402,23.000,0.009,0.002,0.499,1.822,0.079800,0.380900,0.149400,0.437800,0.094200,0.740800,0.002512,0.003557,0.004393,-0.001042,0.002761,-0.002578,0.252000,0.622500,0.540800,0.542700,0.395800,0.673500,0.105762,0.087402,0.248098,0.063766,0.159307,0.187467,0.1520,35.0000,0.3898,0.3519,17.4129,19.6439,4.8457,
0003056_session_1,rest_1_rest,0.038,0.134,7.000,0.008,-0.003,0.371,1.442,0.052400,0.154100,0.095900,0.158100,0.038900,0.142400,-0.001039,-0.003018,0.000508,0.004932,-0.000990,-0.001404,0.151300,0.360800,0.146300,0.711700,0.166900,0.182500,0.044246,0.113800,0.043277,0.279284,0.060240,0.061242,0.1318,21.0000,0.3630,0.2107,10.4478,20.4654,3.6824,
0003057_session_1,rest_1_rest,0.014,0.087,0.000,0.006,-0.003,0.381,1.383,0.162700,0.204000,0.142500,0.179300,0.221400,0.146300,0.000734,0.003859,0.001107,-0.003540,0.000280,-0.004068,0.230200,0.514500,0.182100,0.421200,0.223600,0.514800,0.044110,0.138596,0.096509,0.170996,0.031866,0.189097,0.0748,10.0000,0.2734,0.1690,4.9751,19.0732,1.5324,
0003059_session_1,rest_1_rest,0.019,0.075,0.000,0.003,-0.000,0.095,0.439,0.011100,0.035900,0.024700,0.058900,0.016900,0.148000,0.000469,-0.000519,-0.000351,-0.001609,-0.000093,-0.001314,0.058400,0.106400,0.059000,0.211700,0.024300,0.205200,0.027384,0.046056,0.017900,0.093961,0.007768,0.074129,0.0851,1.0000,0.2917,0.1412,0.4975,19.1210,2.7785,
0003060_session_1,rest_1_rest,0.031,0.106,4.000,0.007,0.000,0.172,0.762,0.065500,0.073600,0.099100,0.133900,0.034900,0.140200,0.001717,0.000745,0.000912,-0.000827,0.001087,-0.001492,0.219600,0.292500,0.185900,0.234800,0.150400,0.277800,0.084770,0.059761,0.056145,0.062301,0.056351,0.087375,0.1289,34.0000,0.3590,0.2209,16.9154,16.4918,3.9305,
0003061_session_1,rest_1_rest,0.016,0.152,2.000,0.004,-0.000,0.134,0.534,0.014000,0.049600,0.020500,0.071300,0.024100,0.243800,-0.000440,0.001716,-0.000002,-0.001212,-0.000450,-0.001869,0.060000,0.193200,0.061300,0.161400,0.063800,0.262500,0.034408,0.064079,0.022369,0.056480,0.030328,0.089017,0.0489,2.0000,0.2210,0.0875,0.9950,15.0018,1.3811,
0003062_session_1,rest_1_rest,0.033,0.494,7.000,0.016,-0.002,0.519,1.684,0.045500,0.325500,0.138700,0.298200,0.076800,0.776400,0.000138,-0.004360,0.002589,0.001888,-0.000514,-0.000533,0.113000,0.773500,0.406000,0.594500,0.132800,0.551600,0.014269,0.328712,0.104066,0.117010,0.020851,0.035303,0.1435,35.0000,0.3788,0.2813,17.4129,20.3143,3.3084,
0003063_session_1,rest_1_rest,0.033,0.103,1.000,0.006,-0.001,0.119,0.415,0.044200,0.073500,0.032800,0.112500,0.033500,0.160800,0.000119,-0.000644,0.000737,0.000227,-0.000116,-0.000215,0.075700,0.182700,0.086100,0.135600,0.067900,0.129700,0.025588,0.026279,0.026563,0.034681,0.029356,0.040973,0.1287,16.0000,0.3587,0.1918,7.9602,16.2331,4.0767,
0003064_session_1,rest_1_rest,0.020,0.128,1.000,0.005,0.002,0.319,0.804,0.035500,0.158600,0.029000,0.110700,0.037900,0.119800,0.000059,0.003133,0.000660,0.000574,0.000454,-0.000982,0.110800,0.421500,0.115400,0.236200,0.173900,0.148200,0.038282,0.181393,0.048341,0.064533,0.065181,0.046805,0.0788,2.0000,0.2807,0.1292,0.9950,19.3947,2.1430,
0025485_session_2,rest_1_rest,0.028,0.287,4.000,0.010,0.001,0.705,0.766,0.046100,0.310300,0.047800,0.312000,0.084100,0.166100,-0.000550,0.000580,-0.000088,-0.001219,-0.000685,-0.001010,0.097600,0.322400,0.048500,0.336400,0.146700,0.145100,0.036288,0.046644,0.012121,0.084408,0.033813,0.052383,0.1029,13.0000,0.3207,0.2022,6.3107,11.3438,2.8209,
0025485_session_1,rest_1_rest,0.027,0.125,1.000,0.005,-0.001,0.186,0.432,0.016100,0.090000,0.015400,0.087300,0.015100,0.147900,0.000425,-0.000977,0.000458,0.000402,0.000370,-0.002055,0.067600,0.120000,0.062800,0.180700,0.047700,0.229900,0.019820,0.046383,0.014064,0.042045,0.019604,0.079972,0.0726,3.0000,0.2694,0.1232,1.4563,11.1405,2.2305,
0025486_session_2,rest_1_rest,0.030,0.160,7.000,0.010,-0.003,0.189,1.013,0.026000,0.105200,0.031700,0.086000,0.064100,0.228400,0.001026,0.002855,-0.000368,0.001584,0.000993,0.000098,0.169700,0.502200,0.067700,0.289700,0.134800,0.181100,0.033568,0.101694,0.011771,0.062690,0.042109,0.046149,0.1286,20.0000,0.3586,0.2036,9.7087,14.9947,3.7089,
0025486_session_1,rest_1_rest,0.020,0.192,1.000,0.006,0.001,0.232,0.488,0.043300,0.082900,0.023100,0.191900,0.050700,0.115800,-0.000103,0.000751,-0.000156,-0.001520,0.000138,-0.000356,0.041000,0.133000,0.028600,0.335100,0.034000,0.111500,0.009984,0.038885,0.008288,0.109798,0.007253,0.026622,0.0812,4.0000,0.2850,0.1326,1.9417,14.4165,2.1456,
0025487_session_2,rest_1_rest,0.029,0.094,0.000,0.010,-0.001,0.131,0.630,0.022100,0.141100,0.044100,0.087400,0.024800,0.091500,0.000005,-0.000321,0.000179,-0.002797,-0.000147,-0.001067,0.060600,0.205800,0.079900,0.520000,0.055600,0.199400,0.032156,0.057945,0.043548,0.219132,0.020141,0.077314,0.0947,1.0000,0.3078,0.1482,0.4854,12.4622,2.2221,
0025487_session_1,rest_1_rest,0.014,0.051,0.000,0.013,0.000,0.212,1.632,0.017500,0.174400,0.034900,0.062500,0.023400,0.100400,0.000817,-0.010145,-0.000662,-0.001761,0.000611,0.000089,0.118000,1.141400,0.102100,0.256800,0.118700,0.078100,0.068498,0.508781,0.033050,0.113870,0.061866,0.024167,0.0897,3.0000,0.2995,0.1469,1.4563,13.2497,1.6763,
0025488_session_2,rest_1_rest,0.035,0.198,8.000,0.008,0.000,0.275,0.474,0.117600,0.111200,0.036600,0.304600,0.025200,0.187100,0.000198,0.000111,-0.000792,-0.000170,0.000353,-0.001164,0.108200,0.143900,0.094200,0.235600,0.065000,0.185700,0.010735,0.043063,0.038759,0.066393,0.019660,0.055881,0.1134,23.0000,0.3367,0.2241,11.1650,15.3880,3.3674,
0025488_session_1,rest_1_rest,0.030,0.339,9.000,0.013,-0.000,1.450,2.370,0.978300,1.090800,0.235500,0.338100,0.306700,0.200000,-0.000068,0.001787,0.001239,0.001196,0.001173,-0.001439,1.273000,1.198700,0.243100,0.326300,0.329300,0.294400,0.194167,0.080411,0.041800,0.077320,0.104786,0.099389,0.1414,23.0000,0.3761,0.3183,11.1650,18.2769,3.1634,
0025489_session_2,rest_1_rest,0.023,0.149,2.000,0.007,-0.001,0.363,0.879,0.037000,0.157000,0.031000,0.171100,0.029200,0.160900,-0.000001,0.002471,-0.000474,-0.002867,-0.000322,-0.001509,0.041400,0.355400,0.081100,0.372900,0.055500,0.242700,0.008899,0.112514,0.016997,0.137765,0.018822,0.106109,0.0892,10.0000,0.2987,0.1662,4.8544,12.7145,2.3825,
0025489_session_1,rest_1_rest,0.037,0.350,8.000,0.031,0.000,3.631,4.669,0.355000,2.238700,0.432000,0.507100,0.174700,0.578500,-0.000662,-0.000174,-0.001504,-0.002288,-0.000630,-0.000605,0.239700,2.921900,0.541500,0.352400,0.137800,0.423900,0.086626,0.282646,0.108135,0.131782,0.038898,0.058595,0.1962,24.0000,0.4429,0.5221,11.6505,15.4193,3.5998,
0025490_session_2,rest_1_rest,0.064,0.424,25.000,0.011,-0.002,0.577,1.327,0.075100,0.294000,0.132400,0.673300,0.241000,0.515400,0.000969,0.004567,0.001350,-0.002027,0.000278,-0.003202,0.162500,0.660700,0.161300,0.469400,0.157600,0.569700,0.052590,0.249157,0.084679,0.150473,0.039908,0.142815,0.2071,92.0000,0.4550,0.3513,44.6602,15.5951,6.1525,
0025490_session_1,rest_1_rest,0.050,0.138,11.000,0.006,-0.001,0.108,0.672,0.024200,0.054500,0.049100,0.070500,0.031300,0.157400,0.000401,0.002607,0.000101,-0.001078,0.000369,-0.001566,0.099300,0.325600,0.050800,0.186900,0.097200,0.233300,0.016126,0.134835,0.013860,0.068079,0.019439,0.074595,0.1478,26.0000,0.3844,0.2042,12.6214,11.8553,4.4171,
0025491_session_2,rest_1_rest,0.053,0.706,22.000,0.018,0.003,1.306,2.308,0.190900,0.740000,0.226500,0.519800,0.090700,1.132200,0.001739,-0.001196,-0.001975,0.005253,0.000876,-0.002026,0.233900,0.657000,0.386400,1.232900,0.135900,0.853700,0.117775,0.152858,0.137152,0.264964,0.052987,0.132060,0.1884,46.0000,0.4340,0.4372,22.3301,23.4668,4.5178,
0025491_session_1,rest_1_rest,0.029,0.224,3.000,0.007,0.001,0.336,0.524,0.037200,0.255400,0.036200,0.207900,0.038600,0.139300,0.000197,-0.000991,0.000296,-0.000672,0.000375,-0.000822,0.083200,0.216400,0.065500,0.278700,0.088700,0.190500,0.030776,0.060778,0.020160,0.083028,0.034296,0.072421,0.0963,10.0000,0.3104,0.1699,4.8544,16.4402,2.5587,
0025492_session_2,rest_1_rest,0.074,0.186,60.000,0.008,-0.001,0.172,0.600,0.017400,0.054600,0.017500,0.097500,0.016100,0.192400,0.000598,0.002519,0.000457,0.000554,-0.000151,-0.001547,0.081000,0.292200,0.065800,0.200000,0.034300,0.287800,0.041891,0.158791,0.036036,0.044595,0.009069,0.095819,0.1414,19.0000,0.3760,0.2008,9.2233,17.8904,4.9811,
0025492_session_1,rest_1_rest,0.033,0.164,2.000,0.008,0.002,0.298,0.667,0.018100,0.131200,0.020700,0.183200,0.024800,0.183700,0.000332,0.001434,-0.000057,-0.002858,-0.000434,-0.000109,0.042100,0.193900,0.038600,0.441800,0.072800,0.123500,0.018300,0.060584,0.010947,0.129827,0.021214,0.048861,0.1388,24.0000,0.3725,0.2070,11.6505,15.7262,4.7906,
0025493_session_2,rest_1_rest,0.041,0.149,13.000,0.013,-0.000,0.696,1.517,0.117400,0.561500,0.058500,0.230400,0.084800,0.139300,-0.001616,0.000382,-0.001325,0.002280,0.000440,-0.000995,0.234100,0.755400,0.199600,0.342600,0.157700,0.203600,0.090582,0.124635,0.080237,0.104377,0.029393,0.063970,0.1446,34.0000,0.3802,0.2501,16.5049,14.1177,3.5145,
0025493_session_1,rest_1_rest,0.048,0.159,23.000,0.010,-0.002,0.202,1.036,0.056700,0.094200,0.059800,0.155700,0.069600,0.174200,-0.002404,0.002564,-0.001219,0.000275,-0.000411,-0.001065,0.373600,0.429100,0.176800,0.228900,0.115900,0.182500,0.104896,0.119301,0.057832,0.059876,0.032950,0.058054,0.1688,61.0000,0.4109,0.2632,29.6117,14.3259,4.7163,
0025494_session_2,rest_1_rest,0.019,0.240,3.000,0.010,-0.001,0.534,0.805,0.109400,0.333000,0.106200,0.242800,0.117900,0.138600,-0.000873,-0.000108,0.000971,0.001433,-0.001345,0.000203,0.139200,0.391700,0.162400,0.251700,0.167000,0.133400,0.081328,0.068742,0.037594,0.055265,0.103004,0.038825,0.1197,12.0000,0.3460,0.2065,5.8252,10.4889,3.1116,
0025494_session_1,rest_1_rest,0.051,1.691,11.000,0.042,-0.002,6.311,12.919,2.245900,3.366900,0.861500,1.560600,0.847700,0.388400,0.000480,0.001003,0.000823,0.002100,-0.002207,-0.000182,1.864700,6.600500,0.616300,2.912500,1.023500,0.257500,0.076674,0.323544,0.085121,0.183160,0.132878,0.052434,0.2883,39.0000,0.5369,0.8675,18.9320,15.0572,4.9649,
0025495_session_2,rest_1_rest,0.020,0.111,1.000,0.008,-0.001,0.179,0.611,0.020500,0.116400,0.088100,0.098100,0.027100,0.262900,0.000205,-0.001203,-0.000586,0.001306,-0.000182,-0.001026,0.049400,0.162800,0.171500,0.316700,0.070800,0.228300,0.017177,0.054537,0.037346,0.057278,0.017134,0.057458,0.0740,7.0000,0.2720,0.1294,3.3981,16.1237,1.7071,
0025495_session_1,rest_1_rest,0.022,0.220,3.000,0.009,-0.003,0.279,0.947,0.056800,0.183700,0.103100,0.257800,0.027400,0.228400,0.000532,0.000522,-0.001954,0.002833,-0.000036,-0.000780,0.109500,0.229600,0.337700,0.533500,0.046500,0.155700,0.031989,0.069768,0.079789,0.113360,0.015804,0.045529,0.0985,22.0000,0.3139,0.2140,10.6796,17.6442,2.2563,
0025496_session_2,rest_1_rest,0.022,0.508,7.000,0.009,0.005,1.629,2.280,0.164000,1.282100,0.125100,0.737400,0.097500,0.354400,0.000952,-0.005740,-0.000476,-0.005356,0.000291,-0.000753,0.113900,1.187100,0.192400,0.803100,0.115600,0.266300,0.030092,0.197256,0.044627,0.094897,0.039157,0.024473,0.0850,11.0000,0.2915,0.2241,5.3398,14.8583,2.0117,
0025496_session_1,rest_1_rest,0.045,0.179,32.000,0.006,0.001,0.349,1.680,0.028300,0.104700,0.030500,0.311400,0.053300,0.111800,-0.000844,0.006944,-0.000407,-0.003515,-0.001717,-0.001967,0.113800,0.748700,0.066700,0.543200,0.242000,0.233100,0.017573,0.471385,0.028393,0.172305,0.043603,0.100314,0.1256,44.0000,0.3544,0.2649,21.3592,16.1377,4.1728,
0025497_session_2,rest_1_rest,0.033,0.394,15.000,0.015,-0.016,1.536,3.830,0.333300,1.118300,0.488900,0.446000,0.258900,0.190900,0.003750,-0.004487,-0.004418,0.008461,0.001967,-0.001698,0.758200,1.043300,0.800400,1.445800,0.514600,0.207800,0.049480,0.130909,0.148956,0.421614,0.044373,0.070087,0.1319,29.0000,0.3632,0.3387,14.0777,12.8379,3.0499,
0025497_session_1,rest_1_rest,0.023,0.096,0.000,0.006,-0.000,0.106,0.529,0.077400,0.123300,0.036700,0.083400,0.100700,0.108700,-0.001180,0.002440,-0.000520,0.000236,-0.000793,-0.000790,0.136200,0.280800,0.117000,0.132500,0.115400,0.208200,0.060957,0.125499,0.047590,0.035401,0.046001,0.076073,0.0756,6.0000,0.2749,0.1310,2.9126,10.7824,1.9952,
0025498_session_2,rest_1_rest,0.012,0.068,0.000,0.004,0.001,0.103,0.480,0.030500,0.107900,0.028200,0.080300,0.028900,0.048000,-0.000087,0.000518,-0.000547,-0.001834,0.000504,-0.000918,0.052100,0.139900,0.097000,0.279800,0.124400,0.122200,0.016645,0.064708,0.029972,0.125319,0.067302,0.047320,0.0487,0.0000,0.2206,0.0789,0.0000,13.0872,1.1039,
0025498_session_1,rest_1_rest,0.019,0.258,3.000,0.006,-0.001,0.695,0.991,0.036900,0.307900,0.065100,0.224500,0.031700,0.537600,0.000647,0.001739,0.000890,-0.001162,0.001169,-0.001710,0.111400,0.406900,0.141900,0.349500,0.155000,0.436700,0.019847,0.088553,0.029236,0.096792,0.045891,0.102595,0.0674,3.0000,0.2597,0.1215,1.4563,10.6727,1.6435,
0025499_session_2,rest_1_rest,0.039,0.137,8.000,0.007,-0.000,0.198,0.505,0.054300,0.077900,0.093400,0.176500,0.048100,0.123300,0.000219,0.001981,-0.000557,-0.000698,0.000296,-0.000840,0.066700,0.273300,0.098700,0.277600,0.077700,0.103300,0.019248,0.100488,0.035822,0.105939,0.011814,0.032762,0.1144,20.0000,0.3382,0.1951,9.7087,15.5147,3.0213,
0025499_session_1,rest_1_rest,0.033,0.114,3.000,0.007,0.001,0.222,0.653,0.022800,0.081900,0.029600,0.259400,0.017400,0.067900,0.000622,0.001804,-0.000291,-0.000249,-0.000350,-0.001950,0.107100,0.289700,0.080800,0.208100,0.069000,0.224000,0.024129,0.120679,0.040376,0.066494,0.031002,0.099249,0.1142,36.0000,0.3379,0.2382,17.4757,14.6616,3.6023,
0025500_session_2,rest_1_rest,0.044,0.201,4.000,0.008,0.000,0.099,0.525,0.045500,0.075200,0.057000,0.098900,0.055300,0.201600,-0.000436,0.001790,0.000872,-0.000488,0.000225,-0.001289,0.093600,0.222000,0.217500,0.249800,0.075700,0.237100,0.031291,0.106290,0.105849,0.077275,0.030568,0.099136,0.1389,33.0000,0.3728,0.2171,16.0194,13.6045,4.5090,
0025500_session_1,rest_1_rest,0.031,0.101,1.000,0.013,0.000,0.196,0.768,0.044800,0.061600,0.068900,0.189800,0.097000,0.209900,-0.002224,0.000848,-0.003538,-0.001558,-0.001144,-0.000581,0.250600,0.134200,0.430700,0.262300,0.175300,0.152500,0.121384,0.039747,0.212891,0.094041,0.089860,0.050809,0.1773,67.0000,0.4210,0.2889,32.5243,16.7853,5.3217,
0025501_session_2,rest_1_rest,0.022,0.094,0.000,0.005,-0.001,0.167,0.358,0.067700,0.136600,0.041100,0.068300,0.027800,0.112300,0.000457,-0.000269,0.000144,-0.000585,0.000851,-0.001186,0.105600,0.110900,0.060900,0.173100,0.093700,0.228800,0.026918,0.016471,0.010461,0.052100,0.044895,0.058725,0.0950,5.0000,0.3082,0.1562,2.4272,14.1511,2.6761,
0025501_session_1,rest_1_rest,0.020,0.090,0.000,0.012,-0.001,0.236,0.721,0.016500,0.158900,0.017600,0.164100,0.019100,0.119000,0.000303,0.001843,0.000054,-0.002372,0.000124,-0.001893,0.043800,0.251100,0.016100,0.343400,0.021700,0.264600,0.014242,0.090043,0.005907,0.130130,0.005100,0.126857,0.1374,42.0000,0.3707,0.2379,20.3883,16.2138,3.7968,
0025502_session_2,rest_1_rest,0.015,0.080,0.000,0.007,-0.001,0.083,0.757,0.154200,0.152600,0.092100,0.172500,0.109300,0.098400,-0.000675,0.000112,0.000085,0.000355,-0.000770,-0.000450,0.275400,0.186300,0.106400,0.219300,0.257400,0.108100,0.119004,0.090713,0.014428,0.122438,0.112920,0.035871,0.0795,3.0000,0.2820,0.1401,1.4563,14.7082,2.0248,
