Subject,Scan,Mean_Relative_RMS_Displacement,Max_Relative_RMS_Displacement,Movements_gt_threshold,Mean_Relative_Mean_Rotation,Mean_Relative_Maxdisp,Max_Relative_Maxdisp,Max_Abs_Maxdisp,Max_Relative_Roll,Max_Relative_Pitch,Max_Relative_Yaw,Max_Relative_dS-I,Max_Relative_dL-R,Max_Relative_dP-A,Mean_Relative_Roll,Mean_Relative_Pitch,Mean_Relative_Yaw,Mean_Relative_dS-I,Mean_Relative_dL-R,Mean_Relative_dP-A,Max_Abs_Roll,Max_Abs_Pitch,Max_Abs_Yaw,Max_Abs_dS-I,Max_Abs_dL-R,Max_Abs_dP-A,Mean_Abs_Roll,Mean_Abs_Pitch,Mean_Abs_Yaw,Mean_Abs_dS-I,Mean_Abs_dL-R,Mean_Abs_dP-A,MeanFD,NumFD_greater_than_0.20,rootMeanSquareFD,FDquartile(top1/4thFD),PercentFD_greater_than_0.20,MeanDVARS,MeanFD_Jenkinson
0025987_session_4,rest_2_rest,0.052,0.272,12.000,0.020,0.009,0.689,1.468,0.163400,0.372600,0.213100,0.373500,0.237400,0.325500,-0.003211,0.003612,-0.001882,-0.006685,-0.000236,-0.000846,0.278500,0.493200,0.213100,0.688600,0.331500,0.283200,0.078663,0.094009,0.068671,0.202197,0.116077,0.075920,0.2557,70.0000,0.5057,0.4766,56.0000,26.2229,6.2042,
0025987_session_5,rest_2_rest,0.078,0.412,33.000,0.031,0.008,1.620,2.008,0.159100,0.953800,0.187200,0.555000,0.324800,0.293800,-0.001742,0.003287,-0.001233,-0.003350,-0.002331,-0.002067,0.270500,1.042600,0.320000,0.525400,0.529100,0.273800,0.081214,0.159588,0.073556,0.125625,0.115692,0.079242,0.3811,103.0000,0.6173,0.6969,82.4000,27.7770,8.5938,
0025987_session_1,rest_2_rest,0.061,0.272,18.000,0.016,-0.001,0.605,1.129,0.052800,0.254400,0.119600,0.318500,0.085400,0.286000,0.000221,0.004655,-0.001222,-0.006321,-0.001726,-0.001655,0.138300,0.385100,0.230700,0.578700,0.279400,0.232200,0.061194,0.150786,0.102669,0.254431,0.138297,0.084082,0.2664,71.0000,0.5162,0.4499,56.8000,26.3666,7.5467,
0025988_session_2,rest_2_rest,0.025,0.168,2.000,0.007,-0.001,0.217,0.686,0.034900,0.078600,0.037300,0.160200,0.071300,0.306000,-0.001259,0.003671,0.000101,-0.003629,-0.001679,-0.000646,0.112600,0.267000,0.044300,0.301800,0.168500,0.203300,0.030844,0.070478,0.012889,0.090399,0.049685,0.020315,0.0810,4.0000,0.2845,0.1596,3.2000,25.5117,2.1626,
0025988_session_3,rest_2_rest,0.024,0.124,2.000,0.006,-0.003,0.189,0.748,0.058500,0.055500,0.039000,0.170900,0.075000,0.140800,-0.000872,0.003704,0.000068,-0.002061,-0.001267,-0.001122,0.118600,0.312500,0.051700,0.261300,0.115900,0.123900,0.031006,0.120645,0.014726,0.079249,0.035464,0.036435,0.0817,7.0000,0.2858,0.1665,5.6000,25.2638,2.0656,
0025988_session_4,rest_2_rest,0.032,0.125,2.000,0.003,0.000,0.156,0.460,0.020900,0.023500,0.032200,0.133800,0.048100,0.053700,-0.000528,0.001217,-0.000076,-0.003218,-0.000715,-0.000333,0.040200,0.095400,0.035200,0.303500,0.067900,0.048900,0.018123,0.047206,0.008352,0.119177,0.028040,0.014985,0.0722,0.0000,0.2688,0.1242,0.0000,21.9926,2.3211,
0025988_session_5,rest_2_rest,0.015,0.087,0.000,0.003,-0.001,0.141,0.307,0.029900,0.043500,0.037100,0.091500,0.039800,0.098400,-0.000232,0.001328,-0.000146,-0.001128,-0.000090,-0.000391,0.074000,0.111400,0.063600,0.168800,0.083600,0.081000,0.022259,0.032799,0.016773,0.048857,0.025309,0.033946,0.0503,1.0000,0.2243,0.0967,0.8000,24.9594,1.3051,
0025988_session_1,rest_2_rest,0.014,0.083,0.000,0.003,-0.000,0.112,0.549,0.020400,0.027500,0.028300,0.091900,0.051400,0.038700,-0.000424,0.002718,0.000380,-0.002778,-0.000408,-0.001237,0.045100,0.188900,0.046900,0.290000,0.062100,0.106200,0.019676,0.092703,0.017433,0.107972,0.025019,0.044619,0.0397,0.0000,0.1994,0.0776,0.0000,18.7609,1.0716,
0025989_session_2,rest_2_rest,0.066,0.314,29.000,0.008,-0.001,0.414,0.756,0.119900,0.101100,0.108100,0.308000,0.248000,0.147400,-0.000883,-0.002589,-0.000950,0.004271,-0.001046,-0.001181,0.155600,0.202800,0.104700,0.487200,0.295400,0.119400,0.030573,0.078165,0.031216,0.192044,0.036282,0.037074,0.2013,58.0000,0.4487,0.3359,46.4000,37.1937,6.1533,
0025989_session_3,rest_2_rest,0.027,0.129,2.000,0.014,0.004,0.362,2.639,0.174100,0.252300,0.250100,0.364300,0.159300,0.115800,-0.008253,-0.012567,-0.011517,0.004133,-0.004998,0.000952,0.707000,0.907200,1.012600,0.453400,0.592600,0.181000,0.409013,0.635940,0.570965,0.202359,0.308504,0.079467,0.1591,29.0000,0.3989,0.3336,23.2000,29.4011,3.6896,
0025989_session_4,rest_2_rest,0.084,0.457,39.000,0.019,0.000,1.171,2.933,0.071700,0.669300,0.104500,0.513100,0.094100,0.562000,-0.000318,0.001277,-0.000702,-0.003493,-0.000433,-0.000500,0.089000,1.258700,0.200600,0.998700,0.150400,0.309700,0.022097,0.152691,0.031560,0.158371,0.032607,0.039379,0.2422,60.0000,0.4921,0.4754,48.0000,30.1128,6.8202,
0025989_session_5,rest_2_rest,0.050,0.126,15.000,0.010,-0.001,0.196,0.286,0.031700,0.096400,0.061400,0.221800,0.075400,0.099100,-0.000528,0.000341,-0.000193,-0.000659,-0.000567,-0.000624,0.051100,0.076400,0.049100,0.166200,0.095400,0.088800,0.014439,0.026981,0.010848,0.059269,0.025127,0.032830,0.1742,41.0000,0.4173,0.2842,32.8000,31.5688,4.8230,
0025989_session_1,rest_2_rest,0.042,0.136,6.000,0.009,-0.002,0.327,0.662,0.070900,0.420600,0.059100,0.214100,0.128200,0.196300,-0.001683,-0.001082,-0.002179,-0.001992,-0.002081,-0.000699,0.133000,0.328200,0.154800,0.243600,0.173500,0.126100,0.059992,0.049252,0.067398,0.073313,0.072294,0.032097,0.1689,32.0000,0.4110,0.2885,25.6000,28.0680,4.7814,
0025990_session_2,rest_2_rest,0.051,0.264,15.000,0.020,-0.003,0.515,1.010,0.091500,0.534600,0.105000,0.300400,0.084800,0.091000,0.002030,-0.003848,0.001638,0.002490,-0.000004,-0.001333,0.160700,0.631300,0.160100,0.290700,0.064500,0.096000,0.071385,0.190294,0.063579,0.092393,0.020302,0.034235,0.1764,39.0000,0.4201,0.3631,31.2000,31.6623,4.0146,
0025990_session_3,rest_2_rest,0.018,0.075,0.000,0.006,0.002,0.149,0.986,0.055200,0.084800,0.040800,0.075100,0.072100,0.048700,-0.000442,-0.004956,-0.002423,0.005137,0.000897,0.000041,0.098600,0.349000,0.187000,0.379800,0.166600,0.057700,0.045575,0.127066,0.064091,0.133085,0.057790,0.023851,0.0616,1.0000,0.2483,0.1041,0.8000,24.4979,1.3696,
0025990_session_4,rest_2_rest,0.048,0.192,12.000,0.016,-0.005,0.319,0.989,0.082500,0.229800,0.083100,0.343900,0.055400,0.075900,0.003533,-0.005200,0.001715,-0.001714,0.000987,-0.001772,0.324000,0.546100,0.131300,0.339200,0.145500,0.176200,0.094907,0.100473,0.051977,0.128736,0.035107,0.034941,0.1488,23.0000,0.3857,0.2684,18.4000,23.9064,3.7167,
0025990_session_5,rest_2_rest,0.039,0.437,8.000,0.015,-0.000,1.591,1.859,0.153300,0.697700,0.091600,0.417500,0.095400,0.108800,0.000054,-0.001746,-0.000282,0.001272,0.000234,-0.001168,0.157200,0.773600,0.105800,0.555900,0.130100,0.103200,0.021453,0.097990,0.012806,0.077793,0.015982,0.037034,0.1406,19.0000,0.3750,0.2895,15.2000,23.3713,3.2707,
0025990_session_1,rest_2_rest,0.039,0.173,7.000,0.018,-0.004,0.440,1.173,0.163900,0.468900,0.199500,0.422900,0.147700,0.149700,0.000274,-0.007616,-0.002670,-0.000759,0.000685,-0.003180,0.130700,0.556800,0.334800,0.300400,0.207200,0.279500,0.037381,0.239566,0.082723,0.073590,0.058766,0.076198,0.1832,44.0000,0.4280,0.3569,35.2000,28.7043,4.0918,
0025991_session_2,rest_2_rest,0.066,0.215,27.000,0.019,-0.000,0.310,0.675,0.076200,0.163900,0.040400,0.291900,0.079500,0.256600,-0.000760,-0.000298,0.000300,-0.000772,-0.000570,0.000255,0.072100,0.251500,0.045000,0.285300,0.072300,0.141900,0.026213,0.074127,0.016563,0.086909,0.029348,0.034832,0.2527,82.0000,0.5027,0.3783,65.6000,29.1589,7.1620,
0025991_session_3,rest_2_rest,0.059,0.225,17.000,0.026,-0.015,0.434,2.495,0.191200,0.170500,0.177100,0.301600,0.230700,0.133300,-0.007900,-0.001533,-0.004740,-0.000020,-0.007295,-0.000730,0.790700,0.249600,0.671000,0.286200,1.027900,0.139500,0.385838,0.082899,0.220909,0.102355,0.315553,0.033890,0.2944,92.0000,0.5426,0.4923,73.6000,25.4685,6.6935,
0025991_session_4,rest_2_rest,0.117,0.314,72.000,0.019,0.001,0.484,0.893,0.091800,0.238000,0.079000,0.436900,0.118900,0.112600,0.001221,-0.000337,0.003263,-0.000763,0.000728,-0.001788,0.156200,0.348800,0.265800,0.427900,0.161300,0.127700,0.052919,0.085340,0.111013,0.147476,0.063821,0.055853,0.3268,97.0000,0.5717,0.5287,77.6000,32.9128,9.6294,
0025991_session_5,rest_2_rest,0.111,0.270,67.000,0.019,0.003,0.510,0.984,0.054500,0.141400,0.035400,0.404700,0.090300,0.255100,-0.001322,0.000774,-0.000289,-0.002633,-0.001639,-0.000557,0.129200,0.272000,0.073300,0.540900,0.170300,0.129100,0.037190,0.069247,0.021169,0.158081,0.041869,0.041438,0.3169,98.0000,0.5630,0.4921,78.4000,34.6092,9.9820,
0025991_session_1,rest_2_rest,0.074,0.287,39.000,0.027,-0.005,0.423,1.440,0.187300,0.236900,0.121200,0.533200,0.142700,0.169200,-0.004741,-0.003820,-0.004446,-0.002229,-0.003416,-0.000820,0.424800,0.591400,0.601900,0.451200,0.385800,0.112700,0.197812,0.253280,0.267681,0.160642,0.181191,0.039465,0.3797,107.0000,0.6162,0.6129,85.6000,41.9093,11.1055,
0025992_session_2,rest_2_rest,0.018,0.077,0.000,0.012,-0.001,0.209,0.602,0.035100,0.170500,0.049900,0.099600,0.067400,0.082700,0.000838,0.003881,0.001422,-0.001013,0.000997,-0.001354,0.070200,0.296900,0.126200,0.100100,0.115100,0.165500,0.025642,0.118398,0.052224,0.039292,0.049708,0.051831,0.0995,3.0000,0.3155,0.1632,2.4000,29.9260,2.0929,
0025992_session_3,rest_2_rest,0.026,0.126,2.000,0.008,-0.003,0.207,0.572,0.287300,0.085800,0.114000,0.242400,0.076500,0.102100,0.003112,0.001592,0.001388,0.000876,0.000527,-0.000871,0.327000,0.186900,0.136000,0.179500,0.093700,0.111700,0.139269,0.087587,0.050481,0.065080,0.035852,0.031937,0.1054,6.0000,0.3247,0.1928,4.8000,30.7656,2.5194,
0025992_session_4,rest_2_rest,0.018,0.195,1.000,0.008,0.000,0.289,0.777,0.129000,0.283500,0.042400,0.325400,0.190500,0.098600,-0.000466,0.007111,0.001443,0.000977,-0.001135,-0.001137,0.160500,0.463200,0.093900,0.319100,0.229700,0.130800,0.049281,0.241222,0.039055,0.064162,0.068374,0.048856,0.0862,5.0000,0.2936,0.1771,4.0000,30.8090,1.8617,
0025992_session_5,rest_2_rest,0.019,0.071,0.000,0.005,-0.000,0.133,0.326,0.062100,0.090800,0.028700,0.079000,0.068200,0.128600,-0.001014,0.000846,-0.000252,-0.001267,-0.002024,0.000227,0.076300,0.100800,0.044900,0.125100,0.166300,0.098700,0.032297,0.035977,0.013661,0.039677,0.061335,0.026510,0.0979,6.0000,0.3129,0.1618,4.8000,26.6015,2.5294,
0025992_session_1,rest_2_rest,0.012,0.047,0.000,0.005,0.001,0.076,0.323,0.014100,0.034200,0.017600,0.058500,0.023800,0.097100,0.000489,-0.000208,-0.000354,0.001639,0.001141,0.000108,0.040500,0.099700,0.050600,0.172500,0.088300,0.091600,0.011463,0.045640,0.017591,0.071453,0.035227,0.029128,0.0539,0.0000,0.2321,0.0894,0.0000,26.5844,1.3785,
0025993_session_2,rest_2_rest,0.023,0.109,1.000,0.005,-0.000,0.177,0.282,0.024000,0.063600,0.019400,0.121100,0.033200,0.071900,0.000676,0.000567,0.000403,-0.001816,0.000337,-0.000237,0.042700,0.053300,0.037400,0.197900,0.049400,0.056800,0.024589,0.022264,0.015734,0.075097,0.017114,0.017088,0.0687,1.0000,0.2621,0.1151,0.8000,30.1737,1.8543,
0025993_session_3,rest_2_rest,0.028,0.085,0.000,0.005,0.000,0.104,0.226,0.010300,0.062400,0.027000,0.089800,0.023100,0.121600,-0.000330,-0.000113,0.000095,-0.001999,-0.000105,-0.000289,0.026800,0.044800,0.030500,0.195800,0.028700,0.067600,0.010835,0.014147,0.008079,0.070004,0.006669,0.020648,0.0927,3.0000,0.3045,0.1520,2.4000,26.1078,2.5779,
0025993_session_4,rest_2_rest,0.019,0.064,0.000,0.009,-0.000,0.161,0.435,0.060900,0.053600,0.075900,0.075500,0.042800,0.100800,0.000858,0.000171,0.000612,-0.002342,0.000318,0.000089,0.154100,0.046800,0.138400,0.195800,0.085100,0.074100,0.067365,0.015059,0.051027,0.077891,0.035710,0.020120,0.0986,6.0000,0.3140,0.1722,4.8000,21.9969,2.1418,
0025993_session_5,rest_2_rest,0.019,0.136,2.000,0.021,-0.005,0.573,1.519,0.087100,0.375000,0.091000,0.191900,0.110700,0.090700,0.003479,-0.011524,0.002845,-0.000006,0.002877,0.001562,0.251200,0.920600,0.200100,0.193400,0.234500,0.148700,0.135413,0.364525,0.107499,0.048897,0.127554,0.050211,0.1342,16.0000,0.3664,0.2549,12.8000,23.9484,2.3810,
0025993_session_1,rest_2_rest,0.013,0.065,0.000,0.005,0.003,0.173,0.721,0.042100,0.145100,0.023600,0.081200,0.039900,0.097300,0.001172,0.000947,0.000724,-0.002954,0.000576,-0.000754,0.080600,0.327800,0.066700,0.248300,0.056300,0.067200,0.044227,0.089401,0.027018,0.107586,0.026667,0.023853,0.0558,4.0000,0.2362,0.1194,3.2000,21.8304,1.2956,
0025994_session_2,rest_2_rest,0.036,0.157,9.000,0.006,0.001,0.232,0.414,0.027600,0.090000,0.031800,0.191600,0.051100,0.214900,-0.000480,0.000359,0.000233,-0.001566,-0.000710,-0.000615,0.054800,0.081100,0.035200,0.249000,0.090900,0.166000,0.018694,0.032865,0.010456,0.103743,0.030756,0.024813,0.1069,13.0000,0.3270,0.2055,10.4000,25.9250,3.0651,
0025994_session_3,rest_2_rest,0.057,0.232,17.000,0.007,-0.002,0.326,0.478,0.025900,0.151800,0.019100,0.322800,0.032300,0.568800,-0.000105,0.000303,0.000252,-0.002380,0.000110,-0.001134,0.035100,0.137500,0.036400,0.314500,0.067900,0.317700,0.012102,0.026998,0.011218,0.098379,0.019166,0.045322,0.1836,49.0000,0.4285,0.3529,39.2000,31.2251,6.2445,
0025994_session_4,rest_2_rest,0.075,0.275,36.000,0.014,0.003,0.415,0.558,0.038600,0.114000,0.040900,0.335100,0.036400,0.438600,-0.000567,0.000963,-0.000247,-0.002789,-0.001091,0.001047,0.050200,0.148500,0.060400,0.340400,0.099900,0.249200,0.014939,0.043383,0.016982,0.103159,0.021846,0.091527,0.3512,86.0000,0.5926,0.5937,68.8000,32.3285,11.6221,
0025994_session_5,rest_2_rest,0.070,0.345,24.000,0.020,0.000,0.526,1.017,0.122700,0.160400,0.061300,0.496100,0.117500,0.304400,-0.000942,0.002237,-0.000689,-0.004045,0.000090,-0.003128,0.170700,0.254200,0.106800,0.612500,0.186500,0.265000,0.089205,0.108602,0.035105,0.155255,0.087152,0.092333,0.2975,92.0000,0.5455,0.4997,73.6000,32.3298,9.2887,
0025994_session_1,rest_2_rest,0.049,0.336,11.000,0.021,0.000,0.500,1.015,0.104700,0.292300,0.073100,0.426200,0.119300,0.652200,0.002498,0.001984,0.000716,-0.003124,0.005717,-0.001049,0.260800,0.226600,0.157800,0.444700,0.465900,0.455000,0.166790,0.067302,0.058906,0.097852,0.231543,0.102075,0.3447,102.0000,0.5871,0.5896,81.6000,34.6080,10.7558,
0025995_session_2,rest_2_rest,0.010,0.050,0.000,0.005,-0.001,0.098,0.291,0.030200,0.146100,0.036000,0.094900,0.031000,0.063400,-0.000115,0.000807,-0.000850,-0.000085,-0.000220,-0.000124,0.060700,0.158800,0.065200,0.099100,0.052600,0.041800,0.024060,0.040409,0.033111,0.046001,0.022119,0.014275,0.0461,1.0000,0.2147,0.0800,0.8000,27.7797,1.0513,
0025995_session_3,rest_2_rest,0.030,0.134,6.000,0.012,0.004,0.311,1.190,0.117900,0.239800,0.106800,0.246900,0.127200,0.057500,-0.002685,-0.003589,-0.001414,0.004059,-0.001626,0.000004,0.419400,0.330900,0.290000,0.329400,0.318300,0.075100,0.079713,0.117395,0.072630,0.117815,0.081361,0.028168,0.1283,15.0000,0.3582,0.2616,12.0000,23.6426,2.5876,
0025995_session_4,rest_2_rest,0.016,0.141,1.000,0.006,0.001,0.323,0.531,0.037100,0.182400,0.065800,0.157200,0.041400,0.060100,0.002028,0.001507,-0.000009,-0.002506,0.000899,0.000412,0.145800,0.183000,0.096500,0.272600,0.107100,0.075200,0.058727,0.074376,0.030157,0.124978,0.034941,0.019851,0.0633,2.0000,0.2516,0.1241,1.6000,21.6632,1.4245,
0025995_session_5,rest_2_rest,0.012,0.068,0.000,0.005,-0.000,0.291,0.352,0.037000,0.187000,0.026500,0.125600,0.045500,0.073300,-0.000170,-0.000245,-0.000353,-0.000050,0.000054,-0.000438,0.071600,0.177800,0.066600,0.087400,0.093200,0.051100,0.035709,0.017438,0.031481,0.035403,0.025135,0.017465,0.0589,2.0000,0.2428,0.1058,1.6000,19.6235,1.4770,
0025995_session_1,rest_2_rest,0.015,0.069,0.000,0.006,-0.003,0.186,0.840,0.052100,0.096500,0.054700,0.076200,0.044100,0.062100,-0.001705,-0.003461,-0.000989,0.004612,-0.001488,-0.000293,0.148500,0.331100,0.094900,0.321400,0.140000,0.041000,0.053080,0.087876,0.030899,0.139576,0.066920,0.013040,0.0609,2.0000,0.2468,0.1037,1.6000,27.1849,1.4096,
0025996_session_2,rest_2_rest,0.008,0.089,0.000,0.005,0.001,0.150,0.466,0.052700,0.192700,0.046900,0.113000,0.046800,0.197100,0.000550,-0.001266,0.000554,0.001313,0.000358,-0.000232,0.183600,0.138500,0.106900,0.110900,0.148400,0.129300,0.055922,0.035646,0.027534,0.029736,0.049910,0.015265,0.0524,3.0000,0.2289,0.1059,2.4000,26.3640,1.0546,
0025996_session_3,rest_2_rest,0.016,0.085,0.000,0.015,-0.002,0.455,0.814,0.085900,0.257700,0.057500,0.108800,0.099600,0.156800,0.000090,-0.006739,0.000883,0.000079,-0.001232,0.000303,0.079800,0.515900,0.096300,0.112100,0.160400,0.125600,0.018139,0.149537,0.043508,0.038475,0.048440,0.018264,0.1138,12.0000,0.3373,0.2137,9.6000,30.7532,2.2074,
0025996_session_4,rest_2_rest,0.020,0.097,0.000,0.012,-0.006,0.276,1.209,0.048300,0.143800,0.033400,0.099100,0.038200,0.045400,0.002020,-0.004408,-0.002471,0.003214,0.001190,-0.001819,0.217400,0.425000,0.175300,0.319900,0.127800,0.155600,0.081898,0.137709,0.087619,0.108231,0.051531,0.041575,0.0912,5.0000,0.3020,0.1646,4.0000,22.6454,1.6340,
0025996_session_5,rest_2_rest,0.018,0.103,1.000,0.011,0.008,0.293,2.008,0.037700,0.161400,0.044700,0.112400,0.040700,0.062600,0.004965,-0.008689,-0.000550,0.007761,0.002902,-0.001285,0.406500,0.800000,0.159300,0.513700,0.223100,0.122200,0.193506,0.276951,0.069708,0.251443,0.122831,0.042978,0.0829,11.0000,0.2879,0.1876,8.8000,20.8885,1.3930,
0025996_session_1,rest_2_rest,0.012,0.076,0.000,0.008,0.005,0.254,1.229,0.057000,0.136000,0.033600,0.075500,0.024300,0.039800,0.004233,-0.005421,0.000439,0.003828,0.000959,-0.000738,0.449400,0.525900,0.071200,0.301000,0.091800,0.056700,0.120232,0.169896,0.020769,0.112266,0.028915,0.020840,0.0636,4.0000,0.2523,0.1257,3.2000,26.5128,0.9875,
0025997_session_2,rest_2_rest,0.023,0.136,2.000,0.007,0.000,0.189,0.536,0.038500,0.140500,0.089300,0.266500,0.040900,0.278300,0.001052,0.002097,-0.001179,-0.000344,-0.000623,-0.000250,0.161600,0.195200,0.122800,0.190900,0.086700,0.153000,0.040258,0.092235,0.059535,0.085760,0.035510,0.038687,0.1277,19.0000,0.3574,0.2289,15.2000,25.3273,4.0993,
0025997_session_3,rest_2_rest,0.024,0.127,3.000,0.007,0.001,0.242,0.732,0.037000,0.239500,0.031400,0.106700,0.031400,0.172000,-0.001800,-0.001966,-0.000780,0.005953,-0.000654,-0.000769,0.183900,0.238300,0.084600,0.383200,0.062500,0.094100,0.057780,0.102692,0.015169,0.171484,0.018109,0.031543,0.0958,7.0000,0.3095,0.1813,5.6000,22.8636,2.9074,
0025997_session_4,rest_2_rest,0.033,0.228,7.000,0.008,-0.000,0.260,0.510,0.056600,0.085300,0.046000,0.212100,0.080200,0.090800,0.000363,-0.000913,-0.001420,-0.000148,0.000630,-0.000193,0.205100,0.166600,0.118300,0.245700,0.202000,0.084300,0.089992,0.054435,0.036686,0.061473,0.067234,0.016523,0.1144,11.0000,0.3383,0.2067,8.8000,28.2336,2.9939,
0025997_session_5,rest_2_rest,0.017,0.123,1.000,0.006,0.001,0.237,0.577,0.177700,0.106000,0.090900,0.112600,0.116000,0.148100,0.000211,0.001714,-0.001059,-0.001394,-0.000698,-0.000446,0.209200,0.212000,0.098700,0.175500,0.126600,0.194600,0.083490,0.082912,0.029444,0.055051,0.058419,0.034506,0.0766,8.0000,0.2767,0.1697,6.4000,25.7665,1.6557,
0025997_session_1,rest_2_rest,0.019,0.114,1.000,0.004,0.001,0.185,0.336,0.057800,0.077000,0.035500,0.244900,0.069400,0.106900,-0.000308,0.000157,-0.001818,-0.001587,-0.000319,0.000276,0.052400,0.072000,0.137100,0.149700,0.056400,0.066500,0.015926,0.018676,0.043878,0.058963,0.020455,0.015102,0.0662,2.0000,0.2572,0.1231,1.6000,24.9923,1.9090,
0025998_session_2,rest_2_rest,0.038,0.126,10.000,0.013,-0.004,0.442,1.374,0.216300,0.527300,0.195500,0.167800,0.288900,0.207900,-0.001024,-0.000386,0.000312,0.004732,0.000114,-0.001397,0.157200,0.488200,0.219500,0.659800,0.247600,0.257500,0.050334,0.130037,0.057035,0.162657,0.070745,0.051325,0.1714,36.0000,0.4140,0.3172,28.8000,27.3683,3.8052,
0025998_session_3,rest_2_rest,0.032,0.378,5.000,0.013,0.001,1.094,1.610,0.045100,0.437500,0.060500,0.395300,0.086400,0.199600,0.000031,0.001892,-0.000681,-0.001441,0.002061,-0.001333,0.120000,0.649500,0.095500,0.572200,0.332100,0.152400,0.032440,0.082140,0.039487,0.094287,0.116832,0.038079,0.1502,17.0000,0.3875,0.2732,13.6000,28.2108,3.3175,
0025998_session_4,rest_2_rest,0.053,0.241,17.000,0.014,0.006,0.448,0.951,0.056200,0.165000,0.052100,0.347800,0.059300,0.209200,0.000158,0.002311,-0.000593,-0.004432,-0.000358,0.000185,0.162800,0.325600,0.124600,0.511500,0.161900,0.132800,0.055301,0.086030,0.033669,0.175351,0.045311,0.040410,0.1564,33.0000,0.3955,0.2918,26.4000,27.4786,3.8211,
0025998_session_5,rest_2_rest,0.040,0.395,7.000,0.018,0.001,0.835,1.067,0.121900,0.424100,0.117000,0.457000,0.110500,0.127900,-0.001359,0.001024,-0.000550,0.000381,-0.001733,-0.001706,0.268500,0.311700,0.144700,0.450600,0.282200,0.138900,0.067672,0.056676,0.046270,0.078991,0.078281,0.037164,0.1875,36.0000,0.4330,0.3631,28.8000,21.7058,3.6429,
0025998_session_1,rest_2_rest,0.035,0.283,6.000,0.026,0.005,0.849,1.528,0.246400,0.875400,0.417000,0.246100,0.446300,0.129500,-0.000104,0.002719,0.003700,-0.000792,0.003526,-0.004580,0.173300,0.667300,0.394800,0.288700,0.476900,0.313800,0.084624,0.237672,0.179253,0.075479,0.203824,0.163688,0.2126,46.0000,0.4611,0.4602,36.8000,26.4402,4.0325,
0025999_session_2,rest_2_rest,0.061,0.245,21.000,0.016,-0.004,0.795,1.053,0.052700,0.439900,0.078500,0.411200,0.076000,0.174100,-0.003709,-0.000798,-0.001702,0.000628,-0.003041,-0.000190,0.309600,0.404000,0.175500,0.339600,0.292100,0.140200,0.111669,0.055926,0.087063,0.086909,0.062911,0.035795,0.2386,62.0000,0.4885,0.4510,49.6000,40.8482,6.7274,
0025999_session_3,rest_2_rest,0.069,0.246,33.000,0.016,0.003,0.570,0.867,0.067600,0.384600,0.143700,0.295100,0.090600,0.148200,-0.002007,-0.001478,0.000580,0.000891,-0.000754,-0.000000,0.159900,0.391000,0.193300,0.431600,0.136800,0.185100,0.041706,0.065628,0.064373,0.125558,0.034881,0.031456,0.2071,56.0000,0.4551,0.3830,44.8000,39.1303,5.9471,
0025999_session_4,rest_2_rest,0.049,0.436,14.000,0.021,-0.004,1.641,2.082,0.100100,0.709000,0.133100,0.774500,0.094400,0.310800,0.000545,0.002586,-0.000615,-0.002592,0.001206,-0.000701,0.157400,0.970200,0.122500,0.510600,0.146300,0.176300,0.040421,0.129455,0.033506,0.077282,0.028156,0.028011,0.2179,35.0000,0.4668,0.4898,28.0000,36.2822,5.3858,
0025999_session_5,rest_2_rest,0.040,0.446,3.000,0.009,0.001,1.103,1.318,0.066400,0.420700,0.089400,0.588100,0.067400,0.232100,-0.000174,-0.000993,0.000807,-0.000660,0.000824,0.000453,0.086700,0.461400,0.126600,0.543500,0.100000,0.190900,0.026149,0.039453,0.048931,0.047013,0.029311,0.044464,0.1523,18.0000,0.3903,0.2868,14.4000,28.0457,4.4220,
0025999_session_1,rest_2_rest,0.028,0.128,3.000,0.011,0.001,0.467,0.701,0.081600,0.270600,0.085700,0.189100,0.039100,0.109500,-0.003829,-0.002254,-0.001085,0.001978,-0.002589,0.000104,0.251100,0.300200,0.111000,0.181600,0.181800,0.066100,0.116040,0.088938,0.044151,0.057322,0.058335,0.023518,0.1376,14.0000,0.3709,0.2281,11.2000,30.6217,3.7325,
0026000_session_2,rest_2_rest,0.012,0.142,1.000,0.004,0.001,0.083,0.427,0.020000,0.044200,0.021000,0.046500,0.025900,0.425000,-0.001580,-0.000268,-0.001932,-0.001238,-0.001035,0.000254,0.114200,0.075800,0.156800,0.172600,0.089000,0.215800,0.059853,0.019410,0.077468,0.062443,0.020534,0.022623,0.0650,4.0000,0.2550,0.1296,3.2000,28.4204,1.8723,
0026000_session_3,rest_2_rest,0.022,0.115,1.000,0.007,0.005,0.225,1.019,0.051500,0.105100,0.078900,0.089600,0.050900,0.131500,-0.004320,-0.001438,-0.002879,-0.003197,-0.002370,-0.000177,0.432400,0.318800,0.291700,0.398200,0.298500,0.188800,0.102354,0.153533,0.112146,0.192012,0.057256,0.072877,0.0849,5.0000,0.2914,0.1497,4.0000,22.9161,2.0960,
0026000_session_4,rest_2_rest,0.069,0.313,29.000,0.015,-0.002,0.261,1.098,0.085700,0.120200,0.054400,0.245300,0.098100,0.583000,-0.002341,0.006343,-0.002864,-0.003571,0.002107,0.001430,0.256400,0.422600,0.206700,0.358500,0.251500,0.374900,0.114268,0.204928,0.114340,0.117417,0.101463,0.133882,0.3445,101.0000,0.5869,0.5505,80.8000,32.9936,12.4938,
