subject,falff_50,falff_75,falff_90,falff_fwhm,falff_mean,reho_50,reho_75,reho_90,reho_fwhm,reho_mean,vmhc_50,vmhc_75,vmhc_90,vmhc_fwhm,vmhc_mean
0025708_session_1_scan_rest_1_rest,0.6347581744194031,0.6629882454872131,0.6924758553504944,12.0151,0.6426225304603577,0.09540890902280807,0.1449889987707138,0.20495834350585934,12.0662,0.11366058886051178,0.3379024863243103,0.4568777233362198,0.5701796829700468,11.8619,0.35064494609832764
0025709_session_2_scan_rest_1_rest,0.6349910795688629,0.6618106663227081,0.6895059287548065,12.0244,0.641762912273407,0.10546855255961418,0.15524344146251678,0.20932087749242784,12.0335,0.11993863433599472,0.3493390679359436,0.48273128271102905,0.6293744325637818,12.0024,0.3617900609970093
0025709_session_1_scan_rest_1_rest,0.619638979434967,0.6466567069292068,0.6770780682563782,12.0127,0.6264622211456299,0.09930235147476196,0.15058239176869392,0.2058793231844902,12.1851,0.1153818741440773,0.33690907061100006,0.4552583321928978,0.5823474645614624,11.852,0.350384920835495
0025710_session_2_scan_rest_1_rest,0.6750377416610718,0.7120786905288696,0.7440091252326966,12.0271,0.6781596541404724,0.1398930847644806,0.21184973418712616,0.28063426017761234,13.1526,0.1560514122247696,0.43895411491394043,0.5843448638916016,0.7194157600402833,12.0016,0.42947447299957275
0025710_session_1_scan_rest_1_rest,0.6395879089832306,0.6717941015958786,0.7043635725975036,12.039,0.6459444761276245,0.12934865802526474,0.19443752989172935,0.26047233045101176,12.3829,0.14541947841644287,0.43011830747127533,0.5690128654241562,0.6724598407745361,11.8991,0.4252217411994934
0025711_session_2_scan_rest_1_rest,0.6335231363773346,0.6620130091905594,0.6961030423641205,12.0244,0.6421568989753723,0.10125549510121346,0.152939360588789,0.2119837507605553,12.391,0.11897289007902145,0.34197404980659485,0.49748387932777405,0.6495660424232483,12.0002,0.3617406487464905
0025711_session_1_scan_rest_1_rest,0.6236348152160645,0.647006630897522,0.6739177584648133,12.0084,0.6302966475486755,0.09359049797058105,0.14077507704496384,0.19447829127311708,12.2623,0.10928819328546524,0.33441072702407837,0.4750102758407593,0.6174098372459412,11.8297,0.3540978729724884
0025712_session_2_scan_rest_1_rest,0.6457897424697876,0.677578866481781,0.7111497163772583,12.0036,0.6529868245124817,0.1331281214952469,0.19959361851215363,0.2677046895027161,12.6888,0.15069030225276947,0.44817957282066345,0.6098542213439941,0.7428640007972718,12.0026,0.4395468533039093
0025712_session_1_scan_rest_1_rest,0.6399275958538055,0.6665052771568298,0.6954091548919678,12.0025,0.6467512845993042,0.107068732380867,0.1602362096309662,0.2167193874716759,12.04,0.12249776721000671,0.3918970227241516,0.5168408900499344,0.623284387588501,11.8518,0.39673304557800293
0025713_session_2_scan_rest_1_rest,0.6373902261257172,0.6737657785415649,0.709111499786377,12.0525,0.6424750685691833,0.1215314231812954,0.19377713650465012,0.25914153456687933,12.8513,0.14055219292640686,0.40829335153102875,0.5656211674213409,0.7027072131633758,12.0008,0.4080084562301636
0025713_session_1_scan_rest_1_rest,0.6395741701126099,0.675039604306221,0.7082279026508331,12.0305,0.6450997591018677,0.11382535845041275,0.18641524761915207,0.25358082354068756,13.009,0.13590654730796814,0.3944263756275177,0.5857991278171539,0.7319585382938385,12.0004,0.4099429249763489
0025714_session_2_scan_rest_1_rest,0.6790346205234528,0.7242783457040787,0.7652010500431061,12.0615,0.6877632737159729,0.15148600935935974,0.23224792256951332,0.30723534822463994,12.8711,0.16966091096401215,0.5108681321144104,0.6827329397201538,0.7958691716194153,12.0019,0.4911290109157562
0025714_session_1_scan_rest_1_rest,0.6490173041820526,0.6773249804973602,0.7068052053451538,12.0054,0.6549039483070374,0.10687196627259254,0.1471347063779831,0.19401019811630252,12.0171,0.11753436923027039,0.3622061610221863,0.4945991039276123,0.6148154139518739,12.0009,0.3657047152519226
0025715_session_2_scan_rest_1_rest,0.6574127674102783,0.6903337985277176,0.7216700375080108,12.0146,0.6639217734336853,0.1316053867340088,0.18925638496875763,0.25092615783214567,12.0436,0.14590837061405182,0.45544007420539856,0.614758163690567,0.7392025828361511,12.0004,0.44451215863227844
0025715_session_1_scan_rest_1_rest,0.6302981376647949,0.6655977964401245,0.7047075629234314,12.0662,0.6394550204277039,0.10853512585163116,0.16737660765647888,0.2343807339668274,12.2536,0.12877166271209717,0.3772715628147125,0.5014678686857224,0.6162660121917727,11.8116,0.38109666109085083
0025716_session_2_scan_rest_1_rest,0.6417638957500458,0.6705975979566574,0.6973382771015167,12.0537,0.6467760801315308,0.10824108496308327,0.15931746736168861,0.21055840104818352,12.0737,0.12127047032117844,0.30200985074043274,0.4262777864933014,0.5641432166099549,11.9538,0.323255717754364
0025716_session_1_scan_rest_1_rest,0.6347990036010742,0.662781298160553,0.6922103464603424,12.0255,0.641221284866333,0.11520750820636749,0.1732214391231537,0.2298913359642029,12.2917,0.13010463118553162,0.36921127140522003,0.5229573100805283,0.65861976146698,11.9582,0.37945428490638733
0025717_session_2_scan_rest_1_rest,0.6307929754257202,0.6625909060239792,0.6999796032905579,12.0671,0.6411262154579163,0.10368546098470688,0.1545417718589306,0.2200022041797638,12.9803,0.12249688804149628,0.3445175290107727,0.4725877344608307,0.6008386611938477,11.9747,0.35264816880226135
0025717_session_1_scan_rest_1_rest,0.6279976069927216,0.6615335643291473,0.6967687666416168,12.0082,0.6369025111198425,0.10967672243714333,0.165513776242733,0.23416118770837793,12.7727,0.1280413419008255,0.35191142559051514,0.48346856236457825,0.6010425686836243,11.9836,0.3575718402862549
0025718_session_2_scan_rest_1_rest,0.6446524262428284,0.6835560202598572,0.7236418426036835,12.1155,0.6525093913078308,0.12777867168188095,0.19898837059736252,0.26934579014778137,13.347,0.14656223356723785,0.4380835294723511,0.6018180251121521,0.7286818981170655,12.0014,0.4315030872821808
